2018-01-19 09:11:34,124 [Worker-4] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-01-19 09:11:34,125 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-01-19 09:11:34,131 [Worker-4] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-01-19 09:11:34,132 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-01-19 09:11:39,432 [Worker-0] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-01-19 09:11:39,444 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-01-19 09:11:39,449 [Worker-0] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-01-19 09:11:39,451 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-01-19 09:11:43,478 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-01-19 09:11:43,481 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-01-19 09:11:43,484 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-01-19 09:11:43,485 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-01-19 09:12:44,902 [Worker-1] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-01-19 09:12:44,903 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-01-19 09:12:44,905 [Worker-1] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-01-19 09:12:44,906 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-01-19 09:13:33,542 [Worker-0] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-01-19 09:13:33,543 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-01-19 09:13:33,546 [Worker-0] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-01-19 09:13:33,548 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-01-19 09:14:09,513 [Worker-4] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-01-19 09:14:09,514 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-01-19 09:14:09,527 [Worker-4] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-01-19 09:14:09,532 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
